minsup,Pattern,Support
5,6,"[(8, 9), (12,), (8,)]"
5,8,"[(8, 9), (12,)]"
5,6,"[(8, 9), (8,), (8,)]"
5,9,"[(8, 9), (8,)]"
5,16,"[(8, 9)]"
5,6,"[(8,), (72,)]"
5,5,"[(8,), (66,), (66,), (66,)]"
5,6,"[(8,), (66,), (66,), (62,)]"
5,6,"[(8,), (66,), (66,), (12,), (12,), (12,), (12,)]"
5,7,"[(8,), (66,), (66,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (66,), (12,), (12,), (7, 8)]"
5,7,"[(8,), (66,), (66,), (12,), (12,)]"
5,5,"[(8,), (66,), (66,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (66,), (12,), (7, 8)]"
5,7,"[(8,), (66,), (66,), (12,)]"
5,5,"[(8,), (66,), (66,), (8,), (7, 8)]"
5,5,"[(8,), (66,), (66,), (8,)]"
5,5,"[(8,), (66,), (66,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (66,), (7, 8)]"
5,5,"[(8,), (66,), (66,), (7,), (12,), (12,), (7, 8)]"
5,5,"[(8,), (66,), (66,), (7,), (12,), (12,)]"
5,5,"[(8,), (66,), (66,), (7,), (12,), (7, 8), (7, 8)]"
5,5,"[(8,), (66,), (66,), (7,), (12,), (7, 8)]"
5,5,"[(8,), (66,), (66,), (7,), (12,)]"
5,5,"[(8,), (66,), (66,), (7,), (8,), (7, 8)]"
5,5,"[(8,), (66,), (66,), (7,), (8,)]"
5,5,"[(8,), (66,), (66,), (7,), (7, 8), (7, 8)]"
5,5,"[(8,), (66,), (66,), (7,), (7, 8)]"
5,5,"[(8,), (66,), (66,), (7,), (7,), (12,), (7, 8), (7, 8)]"
5,5,"[(8,), (66,), (66,), (7,), (7,), (12,), (7, 8)]"
5,5,"[(8,), (66,), (66,), (7,), (7,), (12,)]"
5,5,"[(8,), (66,), (66,), (7,), (7,), (8,), (7, 8)]"
5,5,"[(8,), (66,), (66,), (7,), (7,), (8,)]"
5,5,"[(8,), (66,), (66,), (7,), (7,), (7, 8), (7, 8)]"
5,5,"[(8,), (66,), (66,), (7,), (7,), (7, 8)]"
5,5,"[(8,), (66,), (66,), (7,), (7,)]"
5,7,"[(8,), (66,), (66,), (7,)]"
5,12,"[(8,), (66,), (66,)]"
5,7,"[(8,), (66,), (62,), (66,)]"
5,5,"[(8,), (66,), (62,), (12,)]"
5,10,"[(8,), (66,), (62,)]"
5,5,"[(8,), (66,), (18,)]"
5,5,"[(8,), (66,), (12,), (66,)]"
5,5,"[(8,), (66,), (12,), (62,)]"
5,5,"[(8,), (66,), (12,), (12,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (12,), (12,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (12,), (12,), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (12,), (12,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (12,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (12,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (12,), (12,), (7, 8)]"
5,8,"[(8,), (66,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (12,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (12,), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (12,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (12,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (12,), (7, 8)]"
5,5,"[(8,), (66,), (12,), (12,), (12,), (7,), (12,), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (12,), (7,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (12,), (12,), (7,), (12,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (12,), (7,), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (12,), (7,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (12,), (7,), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (12,), (7,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (12,), (7,), (7, 8), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (12,), (7,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (12,), (7,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (12,), (7,)]"
5,10,"[(8,), (66,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (8,), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (8,), (7, 8)]"
5,7,"[(8,), (66,), (12,), (12,), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (7, 8), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (7, 8), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (12,), (7, 8), (7, 8)]"
5,7,"[(8,), (66,), (12,), (12,), (7, 8)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (12,), (12,), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (12,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (12,), (12,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (12,), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (12,), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (12,), (7, 8)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (12,), (7,), (12,), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (12,), (7,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (12,), (7,), (12,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (12,), (7,), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (12,), (7,), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (12,), (7,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (12,), (7,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (12,), (7,)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (7, 8)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (7,), (12,), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (7,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (7,), (12,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (7,), (12,)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (7,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (7,), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (7,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (7,), (7, 8), (8,)]"
5,5,"[(8,), (66,), (12,), (12,), (7,), (7,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (7,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (12,), (7,), (7,)]"
5,6,"[(8,), (66,), (12,), (12,), (7,)]"
5,10,"[(8,), (66,), (12,), (12,)]"
5,5,"[(8,), (66,), (12,), (8,), (12,), (12,)]"
5,5,"[(8,), (66,), (12,), (8,), (12,)]"
5,6,"[(8,), (66,), (12,), (8,), (7, 8)]"
5,8,"[(8,), (66,), (12,), (8,)]"
5,5,"[(8,), (66,), (12,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (12,), (7, 8), (12,), (12,), (12,)]"
5,6,"[(8,), (66,), (12,), (7, 8), (12,), (12,)]"
5,6,"[(8,), (66,), (12,), (7, 8), (12,)]"
5,5,"[(8,), (66,), (12,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (66,), (12,), (7, 8), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (12,), (7, 8), (7, 8), (12,)]"
5,7,"[(8,), (66,), (12,), (7, 8), (7, 8)]"
5,8,"[(8,), (66,), (12,), (7, 8)]"
5,5,"[(8,), (66,), (12,), (7,), (12,), (12,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (12,), (8,)]"
5,5,"[(8,), (66,), (12,), (7,), (12,), (12,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (12,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (12,)]"
5,5,"[(8,), (66,), (12,), (7,), (12,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (8,)]"
5,5,"[(8,), (66,), (12,), (7,), (12,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (7, 8)]"
5,5,"[(8,), (66,), (12,), (7,), (12,), (7,), (12,), (8,)]"
5,5,"[(8,), (66,), (12,), (7,), (12,), (7,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (66,), (12,), (7,), (12,), (7,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (7,), (12,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (7,), (12,)]"
5,5,"[(8,), (66,), (12,), (7,), (12,), (7,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (7,), (8,)]"
5,5,"[(8,), (66,), (12,), (7,), (12,), (7,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (7,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (7,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (7,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (12,), (7,)]"
5,6,"[(8,), (66,), (12,), (7,), (12,)]"
5,6,"[(8,), (66,), (12,), (7,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (8,)]"
5,5,"[(8,), (66,), (12,), (7,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (7,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (7, 8)]"
5,5,"[(8,), (66,), (12,), (7,), (7,), (12,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (7,), (12,), (8,)]"
5,5,"[(8,), (66,), (12,), (7,), (7,), (12,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (7,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (7,), (7,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (7,), (12,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (7,), (12,)]"
5,6,"[(8,), (66,), (12,), (7,), (7,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (7,), (8,)]"
5,5,"[(8,), (66,), (12,), (7,), (7,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (7,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (12,), (7,), (7,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (7,), (7, 8)]"
5,6,"[(8,), (66,), (12,), (7,), (7,)]"
5,7,"[(8,), (66,), (12,), (7,)]"
5,14,"[(8,), (66,), (12,)]"
5,5,"[(8,), (66,), (8,), (66,)]"
5,5,"[(8,), (66,), (8,), (62,)]"
5,5,"[(8,), (66,), (8,), (12,), (12,), (12,), (12,)]"
5,6,"[(8,), (66,), (8,), (12,), (12,), (12,)]"
5,7,"[(8,), (66,), (8,), (12,), (12,)]"
5,5,"[(8,), (66,), (8,), (12,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (8,), (12,), (7, 8), (12,)]"
5,5,"[(8,), (66,), (8,), (12,), (7, 8)]"
5,7,"[(8,), (66,), (8,), (12,)]"
5,5,"[(8,), (66,), (8,), (8,)]"
5,5,"[(8,), (66,), (8,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (8,), (7, 8), (12,), (12,), (12,)]"
5,6,"[(8,), (66,), (8,), (7, 8), (12,), (12,)]"
5,6,"[(8,), (66,), (8,), (7, 8), (12,)]"
5,8,"[(8,), (66,), (8,), (7, 8)]"
5,11,"[(8,), (66,), (8,)]"
5,5,"[(8,), (66,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7, 8), (12,), (12,), (12,)]"
5,6,"[(8,), (66,), (7, 8), (12,), (12,)]"
5,7,"[(8,), (66,), (7, 8), (12,)]"
5,5,"[(8,), (66,), (7, 8), (8,), (7, 8)]"
5,7,"[(8,), (66,), (7, 8), (8,)]"
5,5,"[(8,), (66,), (7, 8), (7, 8), (12,), (12,)]"
5,6,"[(8,), (66,), (7, 8), (7, 8), (12,)]"
5,8,"[(8,), (66,), (7, 8), (7, 8)]"
5,9,"[(8,), (66,), (7, 8)]"
5,5,"[(8,), (66,), (7,), (12,), (12,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (12,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (12,), (12,), (8,)]"
5,5,"[(8,), (66,), (7,), (12,), (12,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (12,), (7, 8), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (12,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (12,), (7, 8), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (12,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (12,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (7,), (12,), (12,), (7, 8), (7, 8)]"
5,7,"[(8,), (66,), (7,), (12,), (12,), (7, 8)]"
5,7,"[(8,), (66,), (7,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (12,), (8,)]"
5,5,"[(8,), (66,), (7,), (12,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (7, 8), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (7, 8), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (66,), (7,), (12,), (7, 8), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (7, 8), (7, 8), (12,)]"
5,7,"[(8,), (66,), (7,), (12,), (7, 8), (7, 8)]"
5,7,"[(8,), (66,), (7,), (12,), (7, 8)]"
5,5,"[(8,), (66,), (7,), (12,), (7,), (12,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (12,), (7,), (12,), (8,)]"
5,5,"[(8,), (66,), (7,), (12,), (7,), (12,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (12,), (7,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (7,), (12,), (7,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (7,), (12,), (7,), (12,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (12,), (7,), (12,)]"
5,5,"[(8,), (66,), (7,), (12,), (7,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (12,), (7,), (8,)]"
5,5,"[(8,), (66,), (7,), (12,), (7,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (12,), (7,), (7, 8), (8,)]"
5,6,"[(8,), (66,), (7,), (12,), (7,), (7, 8), (7, 8)]"
5,6,"[(8,), (66,), (7,), (12,), (7,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (12,), (7,)]"
5,7,"[(8,), (66,), (7,), (12,)]"
5,5,"[(8,), (66,), (7,), (8,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (8,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (8,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (8,), (12,)]"
5,5,"[(8,), (66,), (7,), (8,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (8,), (7, 8), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (8,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (8,), (7, 8), (12,)]"
5,7,"[(8,), (66,), (7,), (8,), (7, 8)]"
5,7,"[(8,), (66,), (7,), (8,)]"
5,5,"[(8,), (66,), (7,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7, 8), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7, 8), (12,)]"
5,5,"[(8,), (66,), (7,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (7, 8), (8,)]"
5,5,"[(8,), (66,), (7,), (7, 8), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7, 8), (7, 8), (12,)]"
5,7,"[(8,), (66,), (7,), (7, 8), (7, 8)]"
5,7,"[(8,), (66,), (7,), (7, 8)]"
5,5,"[(8,), (66,), (7,), (7,), (12,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (12,), (8,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (7,), (12,), (8,)]"
5,5,"[(8,), (66,), (7,), (7,), (12,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (12,), (7, 8), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (12,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (12,), (7, 8), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (12,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (7,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (66,), (7,), (7,), (12,), (7, 8), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (12,), (7, 8), (7, 8), (12,)]"
5,7,"[(8,), (66,), (7,), (7,), (12,), (7, 8), (7, 8)]"
5,7,"[(8,), (66,), (7,), (7,), (12,), (7, 8)]"
5,7,"[(8,), (66,), (7,), (7,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (8,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (8,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (8,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (8,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (8,), (7, 8), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (8,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (8,), (7, 8), (12,)]"
5,7,"[(8,), (66,), (7,), (7,), (8,), (7, 8)]"
5,7,"[(8,), (66,), (7,), (7,), (8,)]"
5,5,"[(8,), (66,), (7,), (7,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (7, 8), (12,), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (7, 8), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (66,), (7,), (7,), (7, 8), (8,)]"
5,5,"[(8,), (66,), (7,), (7,), (7, 8), (7, 8), (12,), (12,)]"
5,5,"[(8,), (66,), (7,), (7,), (7, 8), (7, 8), (12,)]"
5,7,"[(8,), (66,), (7,), (7,), (7, 8), (7, 8)]"
5,7,"[(8,), (66,), (7,), (7,), (7, 8)]"
5,7,"[(8,), (66,), (7,), (7,)]"
5,9,"[(8,), (66,), (7,)]"
5,21,"[(8,), (66,)]"
5,6,"[(8,), (65,)]"
5,5,"[(8,), (62, 65)]"
5,5,"[(8,), (62,), (66,), (66,)]"
5,5,"[(8,), (62,), (66,), (62,)]"
5,6,"[(8,), (62,), (66,), (12,)]"
5,9,"[(8,), (62,), (66,)]"
5,5,"[(8,), (62,), (62,), (12,)]"
5,9,"[(8,), (62,), (62,)]"
5,5,"[(8,), (62,), (12,), (12,), (12,)]"
5,6,"[(8,), (62,), (12,), (12,)]"
5,10,"[(8,), (62,), (12,)]"
5,5,"[(8,), (62,), (8,), (8,)]"
5,7,"[(8,), (62,), (8,)]"
5,6,"[(8,), (62,), (7, 8)]"
5,22,"[(8,), (62,)]"
5,6,"[(8,), (61, 62)]"
5,6,"[(8,), (61,), (12,), (12,), (12,)]"
5,6,"[(8,), (61,), (12,), (12,)]"
5,8,"[(8,), (61,), (12,)]"
5,5,"[(8,), (61,), (8,)]"
5,6,"[(8,), (61,), (7,)]"
5,15,"[(8,), (61,)]"
5,5,"[(8,), (48,), (48,)]"
5,6,"[(8,), (48,), (30,)]"
5,5,"[(8,), (48,), (12,)]"
5,11,"[(8,), (48,)]"
5,5,"[(8,), (44,), (8,)]"
5,10,"[(8,), (44,)]"
5,5,"[(8,), (43,)]"
5,5,"[(8,), (30,), (30,), (30,)]"
5,7,"[(8,), (30,), (30,)]"
5,5,"[(8,), (30,), (12, 30, 48)]"
5,7,"[(8,), (30,), (12,)]"
5,6,"[(8,), (30,), (8,)]"
5,14,"[(8,), (30,)]"
5,5,"[(8,), (26,), (62,)]"
5,6,"[(8,), (26,)]"
5,9,"[(8,), (25,)]"
5,5,"[(8,), (18,), (18,), (18,)]"
5,8,"[(8,), (18,), (18,)]"
5,5,"[(8,), (18,), (12,)]"
5,5,"[(8,), (18,), (7,)]"
5,16,"[(8,), (18,)]"
5,5,"[(8,), (17,)]"
5,6,"[(8,), (14,), (66,)]"
5,5,"[(8,), (14,), (12,), (12,)]"
5,5,"[(8,), (14,), (12,)]"
5,5,"[(8,), (14,), (8,), (66,)]"
5,5,"[(8,), (14,), (8,), (12,)]"
5,7,"[(8,), (14,), (8,)]"
5,12,"[(8,), (14,)]"
5,5,"[(8,), (13, 14, 16, 31, 32, 34, 49, 50, 52)]"
5,9,"[(8,), (13, 14)]"
5,5,"[(8,), (13,), (13,)]"
5,6,"[(8,), (13,), (12,)]"
5,10,"[(8,), (13,)]"
5,6,"[(8,), (12, 48)]"
5,5,"[(8,), (12, 30, 48)]"
5,5,"[(8,), (12,), (66,), (66,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (12,), (66,), (66,), (12,), (12,), (12,)]"
5,5,"[(8,), (12,), (66,), (66,), (12,), (12,)]"
5,5,"[(8,), (12,), (66,), (66,), (12,)]"
5,6,"[(8,), (12,), (66,), (66,), (7,)]"
5,8,"[(8,), (12,), (66,), (66,)]"
5,6,"[(8,), (12,), (66,), (62,)]"
5,5,"[(8,), (12,), (66,), (12,), (66,)]"
5,5,"[(8,), (12,), (66,), (12,), (12,), (12,), (12,), (8,), (7, 8)]"
5,6,"[(8,), (12,), (66,), (12,), (12,), (12,), (12,), (8,)]"
5,5,"[(8,), (12,), (66,), (12,), (12,), (12,), (12,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (12,), (66,), (12,), (12,), (12,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (12,), (66,), (12,), (12,), (12,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (12,), (66,), (12,), (12,), (12,), (12,), (7, 8)]"
5,7,"[(8,), (12,), (66,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (12,), (66,), (12,), (12,), (12,), (8,), (7, 8)]"
5,6,"[(8,), (12,), (66,), (12,), (12,), (12,), (8,)]"
5,5,"[(8,), (12,), (66,), (12,), (12,), (12,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (12,), (66,), (12,), (12,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (12,), (66,), (12,), (12,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (12,), (66,), (12,), (12,), (12,), (7, 8)]"
5,5,"[(8,), (12,), (66,), (12,), (12,), (12,), (7,), (12,), (8,)]"
5,5,"[(8,), (12,), (66,), (12,), (12,), (12,), (7,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (12,), (66,), (12,), (12,), (12,), (7,), (12,), (7, 8)]"
5,6,"[(8,), (12,), (66,), (12,), (12,), (12,), (7,), (12,)]"
5,5,"[(8,), (12,), (66,), (12,), (12,), (12,), (7,), (8,), (7, 8)]"
5,6,"[(8,), (12,), (66,), (12,), (12,), (12,), (7,), (8,)]"
5,5,"[(8,), (12,), (66,), (12,), (12,), (12,), (7,), (7, 8), (8,), (7, 8)]"
5,6,"[(8,), (12,), (66,), (12,), (12,), (12,), (7,), (7, 8), (8,)]"
5,5,"[(8,), (12,), (66,), (12,), (12,), (12,), (7,), (7, 8), (7, 8)]"
5,6,"[(8,), (12,), (66,), (12,), (12,), (12,), (7,), (7, 8)]"
5,6,"[(8,), (12,), (66,), (12,), (12,), (12,), (7,)]"
5,8,"[(8,), (12,), (66,), (12,), (12,), (12,)]"
5,5,"[(8,), (12,), (66,), (12,), (12,), (8,), (12,)]"
5,5,"[(8,), (12,), (66,), (12,), (12,), (8,), (7, 8)]"
5,7,"[(8,), (12,), (66,), (12,), (12,), (8,)]"
